unix_timestamp,human_timestamp,nodeID,tc1,tc2,millisSinceHeatPulse,soilMoisture,outsideTemp,outsideHumidity
1563434071,7/18/2019 7:14:31,1,20.34424,20.39963,1608000,0,-1,-1
1563434074,7/18/2019 7:14:34,1,20.33165,20.41222,1611001,1,-1,-1
1563434077,7/18/2019 7:14:37,1,20.33417,20.40466,1614001,1,-1,-1
1563434080,7/18/2019 7:14:40,1,20.34172,20.41222,1617000,1,-1,-1
1563434083,7/18/2019 7:14:43,1,20.3392,20.40466,1620001,0,-1,-1
1563434086,7/18/2019 7:14:46,1,20.33165,20.41222,1623000,0,-1,-1
1563434089,7/18/2019 7:14:49,1,20.33417,20.4097,1626000,0,-1,-1
1563434092,7/18/2019 7:14:52,1,20.31654,20.41222,1629000,0,-1,-1
1563434095,7/18/2019 7:14:55,1,20.34927,20.4097,1632001,0,-1,-1
1563434098,7/18/2019 7:14:58,1,20.34676,20.40718,1635001,0,-1,-1
1563434101,7/18/2019 7:15:1,1,20.32913,20.40466,1638001,0,-1,-1
1563434104,7/18/2019 7:15:4,1,20.33669,20.41222,1641000,0,-1,-1
1563434107,7/18/2019 7:15:7,1,20.3392,20.40466,1644000,0,-1,-1
1563434110,7/18/2019 7:15:10,1,20.32661,20.42229,1647000,0,-1,-1
1563434113,7/18/2019 7:15:13,1,20.3241,20.39963,1650000,0,-1,-1
1563434116,7/18/2019 7:15:16,1,20.35683,20.41222,1653000,0,-1,-1
1563434119,7/18/2019 7:15:19,1,20.33417,20.4097,1656001,1,-1,-1
1563434122,7/18/2019 7:15:22,1,20.35179,20.41222,1659000,0,-1,-1
1563434125,7/18/2019 7:15:25,1,20.33417,20.38956,1662000,1,-1,-1
1563434128,7/18/2019 7:15:28,1,20.33165,20.40718,1665001,0,-1,-1
1563434131,7/18/2019 7:15:31,1,20.3241,20.39963,1668001,0,-1,-1
1563434134,7/18/2019 7:15:34,1,20.33669,20.40215,1671000,1,-1,-1
1563434137,7/18/2019 7:15:37,1,20.32913,20.4097,1674000,1,-1,-1
1563434140,7/18/2019 7:15:40,1,20.32661,20.41222,1677000,1,-1,-1
1563434143,7/18/2019 7:15:43,1,20.33417,20.39963,1680001,1,-1,-1
1563434146,7/18/2019 7:15:46,1,20.32661,20.40215,1683000,1,-1,-1
1563434149,7/18/2019 7:15:49,1,20.3392,20.40466,1686000,0,-1,-1
1563434152,7/18/2019 7:15:52,1,20.33669,20.40215,1689001,0,-1,-1
1563434155,7/18/2019 7:15:55,1,20.3392,20.39459,1692000,0,-1,-1
1563434158,7/18/2019 7:15:58,1,20.33669,20.41222,1695001,0,-1,-1
1563434161,7/18/2019 7:16:1,1,20.3392,20.39459,1698000,0,-1,-1
1563434164,7/18/2019 7:16:4,1,20.32661,20.40215,1701000,0,-1,-1
1563434167,7/18/2019 7:16:7,1,20.31906,20.39459,1704000,0,-1,-1
1563434170,7/18/2019 7:16:10,1,20.32661,20.40215,1707000,0,-1,-1
1563434173,7/18/2019 7:16:13,1,20.32913,20.40466,1710000,0,-1,-1
1563434176,7/18/2019 7:16:16,1,20.32661,20.40718,1713000,0,-1,-1
